id,time,event,option1
3581,27.8384,Facebook,Research Science
3583,29.0000,Microsoft,Software Design Eng Test _ Windows Mobile
3583,31.6658,Microsoft,Software Design Eng _ ForeFront Online
3583,33.3370,Microsoft,Sr Software Design Eng Windows Azure
3583,35.7534,EMC,Principal Software Eng
3583,37.8356,EMC,Consult Software Eng
3584,30.0000,IBM,Research Intern
3584,32.4219,Microsoft Research,Post Doctoral Research
3584,34.4219,IBM,Research Staff Member
3597,31.0000,Google,Summer Code Student
3597,32.0027,Adobe,Software Eng Intern
3599,30.0000,Amazon,Software Dev Eng
3599,31.2466,Microsoft,Software Dev Eng
3600,26.0000,Arizona State University,Graduate Research Assistant
3600,26.4137,Amazon,Software Dev Eng Intern
3600,26.6658,Arizona State University,Graduate Research Assistant
3600,27.4986,Microsoft,Software Eng
3603,22.0000,Sun MicroSystem,Member Tech Staff
3603,23.0000,The Ohio State University,Research Assistant
3603,28.0849,IBM,Post Doctoral Research
3603,30.3397,The Ohio State University,Research Science compute Science
3603,31.9205,Intel,Software Eng
3604,28.0000,HewlettP,Software Design Eng
3604,37.0055,HewlettP,Sr Software Eng
3604,44.3452,Oracle,Consult Member Tech Staff
3605,29.0000,StanfoResearch Dev University,Research Assistant
3605,30.5014,Facebook,Software Eng
3608,25.0000,EMC,Intern
3608,26.0849,EMC,Software Eng
3608,26.9178,Microsoft,Software Dev Eng
3608,28.6740,Microsoft,Software Eng
3608,29.8384,Microsoft,Software Eng
3609,29.0000,Yahoo,Sr Hadoop Eng
3609,32.0027,Microsoft,Sr Applied Research
3610,30.0000,PayPal,Applied Architect
3610,30.9151,LinkedIn,Sr Software Eng
3610,34.4137,LinkedIn,Staff Software Eng
3611,29.0000,Microsoft,Research Intern
3611,29.9151,Microsoft,Research Intern
3611,31.3342,Google,Sr Research Science
3612,29.0000,Sun MicroSystem,Sr Software Dev
3612,32.7507,Intel,Associate Eng Manage
3612,34.4164,Symantec,Principle Eng
3613,25.0000,BEA System,Enterprise Architect EA
3613,25.5863,Oracle,FMW Consult Tech Manage Enterprise Architect SOA
3613,31.7534,Oracle,Tech Director SOA Enterprise Architect
3623,30.0000,EMC,Software Eng Coop
3623,31.0849,Microsoft,Software Eng Intern
3623,32.3370,Microsoft,Software Eng
3623,37.0904,StanfoResearch Dev University,Graduate Student Research
3623,39.5096,Google,Software Eng
3626,25.0000,Yahoo,Business Intelligence Product Manage
3626,25.4959,LinkedIn,Sr Manage Business Operation Analyst
3629,31.0000,IBM,Research
3629,31.6712,Microsoft Research,Research
3629,37.8411,Microsoft,Principal Software Dev Eng
3633,26.0000,University Massachusetts Amherst,Research Assistant
3633,32.4986,Google,Sr Software Eng
3634,26.0000,Accenture,Consult Team Lead
3634,27.2521,IBM,Busines Analyst Process Consult
3636,25.0000,Intel,Summer Research Intern
3636,26.0000,Microsoft,Research Software Dev Eng
3636,30.2548,Microsoft,Sr Software Dev Eng
3636,30.5890,Microsoft,Research
3636,31.4219,Twitter,Software Eng
3640,25.0000,Carnegie Mellon University,Research compute Science
3640,28.2548,Microsoft,Research Manage Sr Research Microsoft Research
3640,35.8411,Microsoft,General Manage Speech Platforms
3640,40.0110,Microsoft,General Manage Extreme Microsoft
3640,40.4247,Microsoft,General Manage MSR Incubation
3640,43.2630,Microsoft,General Manage Internal Startups
3640,44.7616,Microsoft,Partner Architect Mobile
3640,46.3507,Microsoft,Distinguished Eng Chief Architect
3640,50.1014,Microsoft,Distingushed Eng Chief Science Speech Research Dev
3641,31.0000,Yahoo,Software Eng
3641,32.5836,Yahoo,Software Eng
3641,33.3370,LinkedIn,Sr Software Eng
3641,34.6685,LinkedIn,Staff Software Eng
3641,36.2575,LinkedIn,Sr Staff Software Eng
3643,25.0000,Amazon,Software Dev Eng
3643,26.3370,LinkedIn,Software Eng
3643,27.6712,LinkedIn,Sr Software Eng
3645,25.0000,Qualcomm,Sr Eng
3645,26.4959,Google,Staff Eng
3645,34.0877,Google,Sr Staff Eng
3647,22.0000,Yahoo,Intern
3647,23.1671,Microsoft,Software Dev Eng
3647,24.1699,Arizona State University,Graduate Student
3647,29.8384,Google,Software Eng
3650,25.0000,Netflix,Sr Software Eng
3650,28.9205,Apple,Siri Software Eng
3652,22.0000,University Illinois UrbanaChampaign,Research Staff Program
3652,22.7479,University Illinois UrbanaChampaign,Research Assistant
3652,24.1671,Yahoo,Software Eng
3656,29.0000,IBM,Advisory Software Eng Advanced Cloud Solution System z Firmware Dev
3656,39.7644,IBM,Software Research
3659,25.0000,Baidu,Sr Software Eng
3659,27.5890,University Southern California,System Administrator
3660,30.0000,Yahoo,Sr Dev
3660,32.8356,Yahoo,Principal Software Eng User Data
3660,35.8384,salesforcecom,Lead Member Tech Staff Apex Team
3660,38.2575,Amazon,Sr Software Dev Eng
3662,30.0000,University Massachusetts Amherst,Research Assistant
3662,34.6740,Yahoo,Science Ad Science
3662,36.2548,Google,Staff Software Eng GDN
3663,25.0000,UC Berkeley,Graduate Student
3663,35.6712,Yahoo,Software Eng
3663,37.5890,Yahoo,Sr Software Eng
3663,39.0110,Google,Software Eng
3665,29.0000,IBM,Advisory Software Eng
3665,33.8329,Huawei,System Eng
3670,22.0000,Yahoo,Principal Software Eng
3670,23.5863,Yahoo,Tech Lead Grid Solution
3670,24.8356,Yahoo,Eng Manage Grid Solution
3670,26.8356,Yahoo,Hadoop Solution Architect
3670,27.5041,LinkedIn,Distributed Data System Eng
3671,29.0000,University Washington,Graduate Research Assistant
3671,31.0000,University Washington,Graduate Research Assistant
3671,32.7507,Adobe,Data Science
3673,29.0000,Facebook,Software Eng
3673,30.9178,Twitter,Partner Eng Syndication
3680,31.0000,IBM,Program Director IBM Collaborative productivity Tool Dev
3680,34.1726,VMware,Sr Director End User compute
3682,25.0000,Microsoft,Software Eng
3682,26.0000,Google,Manage Eng
3685,24.0000,IBM,Distinguished EngBM Workload Deployer
3685,27.0027,IBM Software Group,Distinguished Eng Pure* Platform Dev
3685,28.1699,IBM,Distinguished Eng CTO Software Defined Environments
3685,31.1726,IBM,CTO System Middleware Cloud Service
3689,24.0000,HewlettP,IT Supervisor
3689,27.3370,PayPal,Product Project Manage
3694,26.0000,Yahoo,Software Eng My Yahoo
3694,29.6685,Yahoo,Sr Software Eng Yahoo Front page
3694,31.4164,Yahoo,Principal Software Eng
3694,32.5041,Netflix,Sr Software Eng Architect
3694,36.4219,Netflix,Eng Manage Data System for Personalization
3695,25.0000,Microsoft,Software Design Eng
3695,29.0027,Microsoft,Sr Principal Dev Lead
3695,39.2575,Microsoft,Principal Dev Manage
3695,41.8466,Facebook,Eng Manage
3696,25.0000,Netflix,Sr Data Integration Architect
3696,25.5041,Tata Consultancy Service,Sr Data Eng Hadoop Architect
3696,25.9178,Adobe,Machine Learning Eng
3697,22.0000,Yahoo,Research Science
3697,24.4192,Google,Software Eng
3699,28.0000,Microsoft,Software Design Engn Test
3699,34.3397,Microsoft,Sr Software Design Engn Test
3699,35.0055,Microsoft,Sr Software Design Eng
3699,39.5123,Microsoft,Sr Software Dev Eng
3699,41.0932,Google,Software Eng
3700,22.0000,Microsoft,Research
3700,31.9233,University Washington,Sr compute Science
3700,35.9260,Microsoft,Principal NLP Science
3701,28.0000,Netflix,Sr Software Eng
3701,31.7589,LinkedIn,Sr Software Eng
3701,35.6767,LinkedIn,Staff Software Eng
3702,22.0000,Cisco,Software Eng
3702,22.8356,Microsoft,Software Eng
3702,25.2548,Cisco,Sr Software Eng
3703,26.0000,Google,Tech Lead Manage
3703,33.9288,Baidu,Director
3705,28.0000,Microsoft,Software Dev Engn Test
3705,29.6685,Facebook,Software Eng
3706,31.0000,Carnegie Mellon University,Teaching Assistant
3706,32.0849,LinkedIn,Software Eng
3708,22.0000,NVIDIA,Sr Software Eng
3708,22.8356,Oracle,Sr Software Eng Storage iSCSI iSER
3708,23.8356,Oracle,Principal Software EngCSI iSER Team lead
3710,25.0000,VMware,Intern Software Dev
3710,26.1699,Microsoft,Software Dev Eng Windows
3710,30.2575,Microsoft,Sr Software Eng Windows Azure
3711,29.0000,Oracle,Principal Product Strategy Manage Product Market Product Manage
3711,38.5096,SAP,Sr Director Product Market Cloud Analyst
3712,25.0000,Microsoft Research Asia,Research
3712,28.5890,Tencent,Sr Research
3714,25.0000,StanfoResearch Dev University,Teaching Research Assistant
3714,26.5808,LinkedIn,Eng Manage
3718,30.0000,Yahoo,Sr Eng Y Shopping
3718,32.2548,Yahoo,Eng Manage Shopping Content Extraction Team
3718,34.1699,Yahoo,Eng Manage Vertical Search
3718,36.8384,Yahoo,Eng Manage Video
3718,37.8384,Yahoo,Director Eng Yahoo Home Page
3718,41.0082,Netflix,Director Product Infrastructure
3718,43.3479,Netflix,Director Consumer Science Eng
3719,24.0000,Intel,Tech Graduate Intern
3719,25.0000,IBM,Software Dev
3719,26.5014,Lenovo,Software Dev Acquired by Lenovo
3719,27.2493,Baidu,Sr Software Eng
3721,22.0000,San Jose State University,Graduate Student
3721,23.5808,Apple,Big Data Software Eng
3722,31.0000,University Southern California,PhD Research Assistant
3722,36.1699,Facebook,Research Science
3723,22.0000,Amazon,Software Dev Eng
3723,27.5836,Amazon,Sr Software Dev Eng
3724,22.0000,Yahoo,Software Eng
3724,23.2521,Yahoo,Software Eng
3724,24.3370,Microsoft,Software Dev Eng
3728,28.0000,Microsoft,Software Dev Eng
3728,32.5836,Facebook,Software Eng
3728,34.1726,Facebook,Tech Program Manage
3728,36.3397,Facebook,Product Manage
3735,31.0000,eBay,Software Eng Intern
3735,32.8329,Baidu,Big Data Could compute Research Dev
3737,22.0000,Amazon,Software Dev Eng
3737,23.2466,Facebook,Software Eng
3739,26.0000,IBM,Distinguished Eng System Performance
3739,30.4219,IBM,CTO Distinguished Eng
3739,32.1726,IBM,IBM Vice President Distinguished Eng
3739,34.6740,Microsoft,General Manage eXtreme compute Group
3739,35.8438,Microsoft,General Manage _ Data Center Advanced Dev
3739,36.6767,Microsoft,General Manage Cloud Infrastructure Strategy Optimization
3740,30.0000,University Illinois UrbanaChampaign,Ph D Cidate
3740,33.4219,StanfoResearch Dev University,Research Assistant Department Chemistry
3741,30.0000,Intel,Sr Software Eng Team
3741,35.5890,Apple,Core OS Software Eng Mac Platform Team
3742,24.0000,Sun MicroSystem,Software Eng
3742,28.4219,Oracle,Sr Member Tech Staff
3742,29.4219,HewlettP,Cloud System Architect CTO fice
3744,26.0000,eBay,Sr Software Test Eng Lead Eng
3744,30.5863,Microsoft,Software Eng roles Dev Test
3744,34.0055,eBay,Member Tech Staff Software Eng Quality
3745,31.0000,Yahoo,Sr Director Analyst
3745,34.7534,Twitter,Head Exchange Analyst
3746,26.0000,Cisco,Intern
3746,27.8356,VMware,Member Tech Staff Intern
3746,28.5918,salesforcecom,Lead Member Tech Staff
3746,33.0055,Uber,Sr Software Eng
3746,33.5945,Uber,Eng Manage Hadoop Platform
3747,28.0000,University Illinois UrbanaChampaign,Course Assistant
3747,28.3315,University Illinois UrbanaChampaign,Software Dev
3747,29.3315,University Illinois UrbanaChampaign,Research Assistant
3747,30.3315,Amazon,Software Eng Intern
3747,30.6685,Facebook,Software Eng Intern
3748,25.0000,Microsoft,Software Dev Eng
3748,29.6685,Microsoft,Software Dev Eng
3748,31.8384,Facebook,Software Eng
3749,25.0000,Yahoo,Tech Yahoo Lead
3749,27.6685,Netflix,Sr Software Eng
3750,25.0000,Yahoo,Sr Software Eng
3750,27.3315,Microsoft,Sr Software Dev Eng
3751,29.0000,Sun MicroSystem,Member Tech Staff
3751,32.4986,VMware,Sr Member Tech Staff team lead Manage
3751,34.4986,VMware,Manage Research Dev
3751,36.5863,VMware,Sr Manage Research Dev
3752,26.0000,TIBCO Software,Java Dev Intern
3752,26.5041,Symantec,Software Eng
3752,29.9178,Yahoo,Software Dev Eng
3754,29.0000,Arizona State University,System Specialist
3754,31.0000,PayPal,Software Eng
3755,26.0000,Arizona State University,Research Assistant
3755,29.7507,PayPal,Sr Software Eng for Risk
3755,31.5863,PayPal,Lead Sr Software Eng for Payment Credit Innovation Lab
3755,32.1726,PayPal,Lead Sr Software Eng for Mobile Wallet Platform
3755,33.4247,LinkedIn,Sr Software Eng LinkedIn Pulse
3755,34.0055,LinkedIn,Sr Software Eng LinkedIn Connected
3755,34.5863,LinkedIn,Staff Software Eng LinkedIn
3755,35.3397,LinkedIn,Software Eng Manage
3756,26.0000,Autodesk,Software Eng
3756,29.6658,Trend Micro,Sr Software Eng
3760,25.0000,Google,student
3760,25.3370,Intel,Software Dev Intern
3760,26.0000,Google,student
3760,26.9205,EMC,Software Eng
3761,31.0000,IBM,Consult IT Strategy Architect
3761,32.3370,Cisco,IT Manage Local IT
3762,24.0000,Twitter,Sr Director Eng Growth International Team
3762,28.3370,Uber,Director Eng Mobile
3763,26.0000,Nokia,District Operation Head
3763,28.4164,Microsoft,Operation Sale Manage
3763,29.6658,Microsoft,Commercial Operation Business Sale Manage
3764,31.0000,Nokia,Sr Software Eng
3764,34.0027,Amazon,Software Dev Eng AWS
3764,35.1671,Apple,Sr Software Eng Apple Maps
3765,31.0000,BEA System,Staff Eng
3765,37.3342,Oracle,Principal Member Tech Staff
3765,40.3342,Oracle,Consult Member Tech Staff
3765,41.9233,Oracle,Consult Member Tech Staff
3766,22.0000,IBM,Staff Software Eng
3766,29.1726,EMC,Sr Software Eng
3766,29.9233,VMware,Sr Member Tech Staff
3770,22.0000,Microsoft,Program Manage
3770,24.8301,YouTube,Product Manage
3770,29.0822,Google,Product Manage
3772,26.0000,Autodesk,Frontend Web Dev Intern
3772,26.5890,EMC,Quality Eng Intern
3773,22.0000,Microsoft,Software Design Eng
3773,28.8384,Microsoft,Tech Lead Sr Software Dev Eng
3773,30.9205,Amazon,Software Dev Manage Sr Software Dev Eng
3775,30.0000,Accenture,Research
3775,36.0877,Intel,Sr Research
3776,30.0000,Arizona State University,Instructional AideTeaching Assistant
3776,30.7479,Amazon,Software Dev Eng Intern
3778,26.0000,Nokia,Research Intern
3778,27.0027,Microsoft,Research Intern
3778,28.0027,Yahoo,Research Intern
3778,29.0027,Facebook,Intern
3778,29.4219,Yahoo,Science
3778,31.2575,Microsoft,Associate Research
3778,32.8384,Microsoft,Research
3779,29.0000,Microsoft Research Asia,Intern
3779,31.9151,Google,Software Eng Intern
3784,25.0000,IBM,Research Staff Member
3784,31.0055,IBM,Research Staff Member Manage
3784,36.5041,Yahoo,Sr Director Research Sr Principal Science
3784,42.3425,Google,Sr Staff Research Science
3789,29.0000,Microsoft,Program Manage Intern
3789,30.1726,Microsoft,Bing Product Manage Intern
3789,31.8356,PayPal,Instore Integration Intern
3789,32.5918,eBay,SEO Product Manage
3790,25.0000,LinkedIn,Sr Software Eng
3790,25.6658,LinkedIn,Staff Software Eng
3790,26.4986,Twitter,Sr Software Eng
3790,27.7507,Twitter,Tech Lead
3791,30.0000,Lenovo,Sr Software Test Eng
3791,31.4192,Nokia,Sr Test Dev Eng Test Lead
3793,26.0000,Qualcomm,Research Dev Intern
3793,26.6712,LinkedIn,Software Eng
3793,27.7507,Google,Software Eng
3797,31.0000,Yahoo,Research Science
3797,32.6685,Netflix,Sr Research Eng
3799,31.0000,Carnegie Mellon University,Visiting scholar
3799,32.1616,UC Berkeley,Visiting Research
3799,33.2466,Microsoft,MS Research Intern
3799,34.3315,Microsoft,MS Research Intern
3799,34.4986,UC Berkeley,PhD cidate
3799,38.7534,Google,Sr Research Science
3803,31.0000,NEC Laboratories America,Research Intern
3803,32.0000,NEC Laboratories America,Research Intern
3803,33.0000,NEC Laboratories America,Research Intern
3803,33.2521,NEC Laboratories America,Research Staff Member
3803,34.5863,Google,Sr Staff Software Eng Tech Lead Manage Ad
3807,28.0000,IBM,Sr Software Eng Master Inventor
3807,33.4219,Salesforce,Cloud Storage Architect
3808,29.0000,Twitter,Software Eng
3808,30.5836,YouTube,Software Eng
3811,22.0000,Cisco,Lead Architect Emerging Tech
3811,26.9178,Cisco,Product Manage
3811,32.4219,Microsoft,Group Product Manage
3819,22.0000,VMware,Intern Software Eng
3819,23.0000,Baidu,Sr Software Eng
3820,26.0000,Cornell University,Software Dev Intern
3820,27.5808,Amazon,Sr Software Dev Eng Supply Chain Optimization System
3820,31.5836,Amazon,Sr Software Dev Eng Online Product Ad
3820,32.1671,Amazon,Sr Software Dev Eng Manage Product Catalog Mining
3820,35.8384,Amazon,Sr Product Manage Display Ad Video
3820,36.6740,Amazon,Manage Software Dev Recommender System
3820,40.0082,Google,Tech Lead Manage
3821,26.0000,Tata Consultancy Service,Assistant System Eng
3821,29.6685,Oracle,Software Dev
3822,31.0000,Georgia Institute Tech,Assistant Professor
3822,35.0027,University Southern California,Research Associate Professor compute Science
3826,31.0000,Motorola,Distinguished Member Tech Staff
3826,34.6712,LinkedIn,Staff Software Eng Mobile
3826,37.7562,LinkedIn,Sr Staff Software Eng
3827,25.0000,SAP,Vice President Business Intelligence Mobile Solution
3827,30.2521,Adobe,Director Business Intelligence Analyst
3829,28.0000,Microsoft,Software Dev Eng IT intern
3829,28.7479,Alibaba,Software Dev Intern
3829,29.0822,Alibaba,Software Dev
3829,31.2548,Google,Software Eng
3829,32.3370,Google,Software Eng
3830,30.0000,EMC,Consult
3830,34.0877,IBM,Architect
3830,36.4247,EMC,Sr System Eng
3830,38.0904,EMC,Advisory System Eng
3831,28.0000,Baidu,Staff Research Eng
3831,29.0822,Facebook,Software Eng
3831,30.0000,Facebook,Software Eng
3831,30.8301,Airbnb,Software Eng
3832,28.0000,Microsoft,Market Manage
3832,28.9151,Microsoft,Group Market Manage
3832,30.6658,Microsoft,Group Product Manage
3832,32.4986,Facebook,Head Global Agency Market
3832,33.9178,Facebook,Head Global Industry Market
3832,34.9205,Facebook,Head Market Communications
3832,36.5014,Facebook,Head Market
3835,22.0000,Yahoo,Eng Manage
3835,27.5096,Microsoft,Sr Software Dev Lead
3835,29.8384,Microsoft,Principal Director Test
3835,31.0932,Microsoft,Principal Dev Manage
3835,33.0082,Microsoft,Principal Dev Manage
3836,22.0000,IBM,Software Eng Intern
3836,23.7507,IBM,Software Eng
3836,27.0027,IBM,Staff Software Eng
3836,30.0055,IBM,Advisory Software Eng
3836,31.5945,eBay,Member Tech Staff Software Eng
3837,29.0000,University Massachusetts Amherst,Research Assistant
3837,33.9178,IBM,Postoctoral Research
3837,35.3370,IBM,Research Staff Member
3839,30.0000,Yahoo,Sr Research Eng
3839,35.5068,Google,Software Eng
3840,30.0000,HewlettP,Software Eng
3840,32.4986,Microsoft,Sr Software Dev Eng
3840,38.8384,Symantec,Principal Software Eng
3840,39.9233,salesforcecom,Lead Member Tech Staff
3841,30.0000,Intel,Software Eng
3841,32.1726,The Ohio State University,Graduate Student
3843,24.0000,PuResearch Devue University,Research Assistant
3843,28.5836,Google,Software Eng
3847,28.0000,SAP,Specialist Support Eng
3847,32.0027,Oracle,Software Eng
3848,28.0000,Microsoft,Product Unit Manage fice Accounting Payroll
3848,32.3370,Microsoft,Director for China Innovation Group
3848,35.4247,Microsoft,Director Product Manage Bing
3848,37.6795,Amazon,Sr Manage Appstore Discovery
3848,39.9315,Amazon,Head Product Program Amazon Mechanical Turk
3850,28.0000,National Taiwan University,Graduate Research Assistant
3850,29.9151,Carnegie Mellon University,Graduate Research Assistant
3850,34.4219,Microsoft Research,Postdoc Research
3853,28.0000,Google,Software Eng Intern
3853,28.2521,Carnegie Mellon University,Graduate Teaching Assistant
3855,25.0000,Microsoft,Software Dev Eng Ad AdInsights
3855,26.5836,Groupon,Member Tech Staff
3857,22.0000,Baidu,Security Research Dev Intern
3857,23.0822,Baidu,Security Research Dev Eng
3857,24.5014,Alibaba,Sr Security Data Eng
3858,22.0000,Oracle,Member Technique Staff
3858,23.3370,IBM,Staff Software Eng
3859,26.0000,Georgia Institute Tech,PhD Cidate compute Science
3859,34.0055,Oracle,Principal Member Tech Staff
3860,22.0000,Microsoft,Software Eng
3860,27.1699,Microsoft,Sr Dev Eng
3860,31.8384,Microsoft,Dev Lead
3860,35.3452,Facebook,Eng Manage
3861,30.0000,Amazon,Machine Learning Science
3861,32.1671,Google,Software Eng
3865,25.0000,Sun MicroSystem,Sun Lab Intern
3865,29.0849,Google,Software Eng
3867,26.0000,Huawei,Software Eng
3867,30.5836,Apple,Software Eng Intern
3868,22.0000,Microsoft,Sr Software Design Eng
3868,30.6712,Google,Software Eng
3868,33.2548,Microsoft,Sr Software Design Eng
3869,26.0000,IBM,Research Staff Member
3869,32.0027,Oracle,Architect Director Consult Member Tech Staff Member Tech Staff
3872,29.0000,IBM,Software Eng
3872,34.1699,IBM,Research
3872,42.3370,Microsoft,Sr Science
3873,26.0000,EMC,Principal Software Eng
3873,27.0000,Microsoft,Principal Software Dev Eng
3875,24.0000,Georgia Institute Tech,Graduate Assistant
3875,24.2438,Amazon,Software Dev Eng Intern
3875,25.0000,Amazon,Software Dev Eng
3876,31.0000,StanfoResearch Dev University,Research Assistant
3876,36.8329,Intel,Research Science
3880,30.0000,Academia Sinica,Research Assistant
3880,31.0795,Intel,Validation Eng
3885,25.0000,Intel,Intern
3885,25.5041,Baidu,Sr Research Develop Software Eng Distributed Storage Group Infrastructure Department
3887,26.0000,Microsoft,Intern Software Dev Eng
3887,26.4192,Microsoft,Software Eng
3887,30.5068,Microsoft,Tech Eng Lead
3887,33.8384,Netflix,Sr Software Eng
3888,24.0000,Intel,Software Eng
3888,24.7507,Intel,Software Eng
3888,25.8329,Tencent,Sr Eng
3888,26.5041,Baidu,Sr Eng
3889,31.0000,NetApp,Software Eng Intern
3889,32.3288,Twitter,Software Eng Intern
3889,33.0000,Twitter,Software Eng
3889,34.8356,PayPal,Software Eng
3890,24.0000,IBM,Sr Manage Internet Infrastructure Dev
3890,28.0027,IBM,Sr Manage Solution Dev
3890,29.4192,IBM,Sr Product Dev Manage
3890,31.2521,IBM,Program Director Solution Dev
3891,29.0000,Sun MicroSystem,Market Dev Eng
3891,31.8329,VMware,Partner Eng
3891,32.5836,VMware,Virtual Machine Monitor Staff Eng
3891,36.6685,Twitter,Performance Team Tech Lead
3891,37.2548,Twitter,Eng Manage Runtime System
3891,37.8356,Twitter,Eng Director Runtime System
3891,39.0082,Twitter,Sr Director Eng Runtime System
3891,40.5041,Twitter,Sr Director Eng Mobile Ad Exchange
3892,24.0000,Microsoft,Software Dev Eng
3892,26.3342,Google,Software Dev
3892,28.6740,Google,Sr Software Eng
3893,24.0000,Intel,Intern
3893,27.2521,Huawei,Research Eng
3893,28.7562,Huawei,Sr CPU Architect
3894,30.0000,eBay,Sr Research Eng
3894,31.6685,eBay,Staff Research Eng
3894,32.6685,eBay,Staff Research Eng
3894,34.1699,eBay,Principal Research Eng Data Science
3894,34.5068,eBay,Principal Research Eng Data Science
3894,35.2548,Facebook,Software Eng Machine Learning
3896,24.0000,Yahoo,Principal Research Eng
3896,26.4192,Microsoft,Principal Software Dev Lead
3896,31.0027,Google,Software Eng
3897,31.0000,IBM,Sr Consult
3897,32.3342,eBay,Manage Product management
3899,25.0000,Lenovo,Software Eng
3899,25.8329,Oracle,Member Tech staff
3899,31.5068,HewlettP,Virtualization Performance Eng
3900,22.0000,Sun MicroSystem,Sr Staff Eng
3900,23.3315,LinkedIn,Software Architect
3900,24.4986,LinkedIn,Director Eng
3900,25.1699,LinkedIn,Sr Director Eng Content Community Product
3900,29.2521,Twitter,Sr Director Eng Search Relevance
3902,30.0000,eBay,Software Eng Intern
3902,31.0000,PayPal,Software Eng
3904,30.0000,UCLA,Academic Student Employee
3904,30.7479,Facebook,Software Eng Intern
3904,31.0000,NVIDIA,Software Eng Intern
3904,31.6630,Google,Software Eng
3908,28.0000,Google,Staff Software Eng Manage
3908,32.8411,Apple,Sr Manage Maps Eng
3911,26.0000,Infosys,Sr Research Associate
3911,28.2521,Accenture,Manage
3911,30.7534,IBM,Manage Consult
3911,33.3397,IBM,Sr Manage Consult
3912,22.0000,VMware,Staff Performance Eng
3912,24.0000,Apple,Lead Performance Eng iOS System
3913,26.0000,Facebook,Software Eng Intern
3913,26.9205,Google,Software Eng Intern
3913,27.1726,Facebook,Software Eng Intern
3913,27.6685,Google,Software Eng
3914,28.0000,Cisco,Intern Software
3914,29.0822,Qualcomm,Software Eng
3914,30.3342,Qualcomm,Sr Software Eng
3918,31.0000,Autodesk,Software Eng
3918,33.7507,Autodesk,Software Dev Team Lead
3918,35.6658,Autodesk,Software Dev Manage
3918,38.9205,Autodesk,Principal Software Eng
3918,40.5014,Google,Software Eng
3919,26.0000,Sun MicroSystem,Staff Eng
3919,32.8384,Sun MicroSystem,Software Eng Manage
3919,33.7534,Yahoo,Sr Manage Eng
3919,35.3452,Google,Sr Software Eng
3919,39.5096,Google,Eng Manage
3926,30.0000,Nokia,StaResearch Devization Manage Mobile Phones
3926,34.0027,Nokia,Requirement Manage Mobile Phones Software
3926,35.5863,Nokia,Series 40 Java Tech Market Roadmap Manage
3926,39.1726,Nokia,Sr Manage Partnership Collaboration Device Experience
3926,41.4219,Nokia,Sr Global Product Manage Mobile Phones
3926,45.3397,Nokia,Head Portfolio Planning Americas Business Unit
3926,45.4247,Microsoft,Head Portfolio Planning Americas Business Unit
3928,31.0000,Oracle,Project Lead
3928,34.0027,San Jose State University,Lecturer
3928,47.0110,Symantec,CTO VP Eng Enterprise Security
3929,30.0000,Hulu,Software Dev Eng Intern
3929,31.0822,Microsoft,Software Eng Intern
3929,32.1671,Hulu,Software Dev Eng
3933,26.0000,Microsoft,Software Dev Engn Test
3933,30.7507,Microsoft,Software Dev Eng
3933,33.9205,Google,Software Eng
3934,30.0000,EMC,Product Support Eng
3934,32.3370,EMC,Software Eng
3934,32.6658,Microsoft,Azure support Eng acting team Lead
3936,22.0000,Sun MicroSystem,Sr Launch Eng Research Dev Center
3936,22.3342,Sun MicroSystem,Manage Sun Studio QA QE Organization
3936,26.6712,Sun MicroSystem,Sun Dev Cloud Architect
3936,27.7562,Huawei,Sr Staff Eng
3943,25.0000,Microsoft,Principal Software Design Eng
3943,42.6767,Google,Staff Software Eng
3946,24.0000,Amazon,Software Dev Eng
3946,25.0849,VMware,Member Tech Staff
3948,29.0000,Symantec,Software Eng
3948,30.0000,Yahoo,Sr Software Eng
3948,31.0849,NetApp,Sr Software Eng
3948,32.1699,Adobe,Sr Web Technologist
3952,25.0000,Microsoft Research,Research Intern
3952,26.6740,Facebook,Research Science
3954,24.0000,Cisco,Software Eng Intern
3954,24.7479,Microsoft,Software Eng Intern
3954,25.0000,Google,Software Eng Intern
3954,25.8356,Microsoft,Software Eng
3956,30.0000,Motorola,Intern
3956,31.0000,IBM,Intern
3956,32.0000,IBM,Staff Software Eng
3957,29.0000,Qualcomm,System Eng
3957,30.5041,Intel,Firmware Eng
3958,25.0000,Microsoft,Software Design Eng Lead
3958,30.0027,Google,Eng Manage
3959,31.0000,Yahoo,Sr Research Science
3959,34.0027,IBM,Research Staff Member
3960,28.0000,IBM,Software Eng
3960,30.0027,IBM,Staff Software Eng
3960,30.3397,EMC,Sr Software Eng
3961,26.0000,Tata Consultancy Service,Assistant System Eng Trainee
3961,26.6658,Carnegie Mellon University,Graduate Research Assistant
3961,27.4137,IBM,Watson Graduate Summer Intern
3961,28.1699,IBM,Staff Software Eng
3962,24.0000,Microsoft,Software Eng
3962,26.4986,LinkedIn,Sr Software Eng
3963,24.0000,IBM,Sr Manage Sale Transaction Hub
3963,36.1781,Microsoft,Sr Manage
3963,38.2603,Baidu,Sr Director
3964,22.0000,Microsoft,Software Eng
3964,25.5890,Yahoo,Principal Software Eng
3964,31.3425,Zynga,Software Eng
3964,32.4274,Google,Software Eng
3965,30.0000,Cornell University,PhD Cidate
3965,35.3370,Intel,Analog Eng
3966,25.0000,NEC Laboratories America,Summer Research Intern
